slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
339,-3,-3,0,-2,-2,-2,1,-1,1.695
340,1,-4,0,-1,-1,-2,-2,1,1.7
341,-3,1,-1,-1,-1,0,-3,-2,1.705
342,0,-1,-1,0,-1,0,0,-2,1.71
343,0,0,0,3,0,-2,-2,1,1.715
344,-1,-2,0,-1,-1,0,-1,-1,1.72
345,1,-1,0,0,2,0,0,-2,1.725
346,1,0,-1,-1,-3,0,0,0,1.73
347,-4,1,-2,-1,-2,-3,-1,2,1.735
348,-2,1,-1,0,-2,-1,-1,2,1.74
349,3,-3,-3,0,0,-2,-1,-3,1.745
350,-1,0,0,-2,-1,0,-1,-2,1.75
351,-2,1,-1,1,-1,2,-1,0,1.755
352,-6,0,-3,-2,-2,-2,-1,1,1.76
353,9,1,-1,-1,-2,-1,-1,-1,1.765
354,-1,-1,-2,1,1,1,0,0,1.77
355,-1,-2,-1,-2,-2,-2,-2,-2,1.775
356,1,-2,1,-1,0,-1,-1,1,1.78
357,-5,0,-1,-1,-1,1,1,2,1.785
358,0,-1,0,-1,-2,-2,-1,-4,1.79
359,-3,0,-1,0,0,-1,-1,1,1.795
360,3,-1,-1,0,2,1,0,-1,1.8
361,-2,1,-2,-1,-2,-2,-1,1,1.805
362,-1,0,-1,0,-3,-2,-2,-3,1.81
363,-2,-1,-1,-1,1,-2,1,-1,1.815
364,-1,-2,-2,-1,-2,0,-1,-3,1.82
365,-3,-2,0,-1,-1,0,0,-1,1.825
366,0,-1,-1,0,1,-2,-1,0,1.83
367,1,-1,0,-1,0,-1,-2,0,1.835
368,-1,-2,-1,-1,0,-3,-1,-2,1.84
369,-3,1,0,-2,-1,-3,-1,0,1.845
370,-4,-3,0,-1,-1,1,0,-1,1.85
371,1,-2,0,1,0,0,-1,-1,1.855
372,0,-1,1,-1,0,0,0,-1,1.86
373,-3,-1,-1,0,0,-1,-1,-1,1.865
374,-1,-1,-2,0,-1,-2,0,-1,1.87
375,0,-1,-1,-1,-2,1,1,0,1.875
376,1,-2,-2,-1,-2,1,-1,0,1.88
377,0,-2,-1,-1,-1,-1,-1,-1,1.885
378,-2,-4,0,-2,0,0,-2,0,1.89
379,-2,0,-1,-1,-1,1,0,-1,1.895
380,3,0,0,-1,0,-2,1,1,1.9
381,-13,-3,-2,0,0,-1,0,-6,1.905
382,1,0,-2,1,0,2,-2,8,1.91
383,-3,-1,0,0,-1,0,-2,-13,1.915
384,-2,0,-2,-1,-1,-2,-1,1,1.92
385,3,0,0,1,-2,1,1,0,1.925
386,2,0,1,-1,0,-2,0,0,1.93
387,-3,-2,-1,-1,-1,-3,0,2,1.935
388,-1,0,-2,-3,0,-1,-2,-2,1.94
389,1,0,0,-2,0,-1,-2,1,1.945
390,-2,0,0,0,-2,-1,0,-3,1.95
391,0,0,-1,-1,-1,0,-2,1,1.955
392,0,0,1,-1,0,0,0,-4,1.96
393,4,0,0,-1,0,0,1,3,1.965
394,1,0,-1,-2,-1,1,-1,-2,1.97
395,-1,-2,0,-1,0,0,0,1,1.975
396,-2,-1,0,2,-1,-1,0,-1,1.98
397,-3,2,1,0,0,0,-1,-3,1.985
398,-1,-1,-2,-1,-2,0,-2,-2,1.99
399,-2,-1,-1,0,1,0,-1,1,1.995
400,-8,-2,-1,-1,-1,1,1,1,2
401,11,-2,0,-1,0,0,-2,-3,2.005
402,-2,0,-1,-2,-2,-3,-1,-2,2.01
403,1,-1,-3,-2,-1,-2,-2,1,2.015
404,-2,0,-2,0,0,-2,-1,-1,2.02
405,-1,0,-2,-3,0,-2,-1,6,2.025
406,2,2,1,1,0,0,-1,-14,2.03
407,0,-1,1,0,0,0,0,-1,2.035
408,0,0,-1,-1,-2,-1,-1,-1,2.04
409,-3,-2,-1,-2,-2,0,-1,-1,2.045
410,-2,-2,0,0,0,-2,-1,1,2.05
411,2,0,-1,-2,-2,-1,-1,1,2.055
412,1,-1,-1,-1,-1,0,0,-2,2.06
413,-2,-1,0,-1,-1,-2,-1,-2,2.065
414,-1,-2,-1,-1,1,0,0,1,2.07
415,2,-1,-1,-2,-3,-3,-3,-2,2.075
416,0,-2,-2,-2,-1,-1,1,0,2.08
417,-2,-1,-1,0,1,1,1,-1,2.085
418,0,0,1,0,0,-1,2,1,2.09
419,-1,-2,-1,0,0,-1,0,1,2.095
420,-1,-1,-2,-3,-2,-1,-1,-2,2.1
421,0,0,0,0,-3,-2,-1,0,2.105
422,-1,0,-1,-1,-1,-2,-2,1,2.11
423,-3,0,-1,-1,1,0,-1,0,2.115
424,-2,0,-1,0,-2,-1,-3,-3,2.12
425,-1,-1,-1,-1,-1,-1,0,-3,2.125
426,0,-1,0,0,-2,-2,0,2,2.13
427,-1,-1,0,-1,-1,-1,-1,-2,2.135
428,2,-1,-1,-1,-1,-3,0,-2,2.14
429,-2,-3,-2,0,0,1,-2,-2,2.145
430,-1,0,-2,-2,-1,-1,-2,5,2.15
431,-5,-3,-1,-1,-1,-1,-1,-9,2.155
432,1,0,0,-2,-1,-1,1,1,2.16
433,-1,0,0,-2,0,-1,-1,-1,2.165
434,-3,-1,-2,0,0,-1,0,4,2.17
435,-1,0,0,-1,-2,-2,-1,1,2.175
436,-3,-1,-1,-1,-1,0,-1,-2,2.18
437,-1,-1,0,0,-2,1,1,-2,2.185
438,1,-1,1,0,1,1,-1,-1,2.19
