slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
191,-1,0,-1,-2,-7,-3,-3,-3,0.955
192,0,-1,-2,-4,-4,-11,-5,-1,0.96
193,-2,-1,-2,-2,-6,0,-3,-2,0.965
194,0,0,0,2,14,11,2,0,0.97
195,-1,0,0,0,-3,-3,0,1,0.975
196,1,0,1,0,-1,3,0,1,0.98
197,-1,-2,-1,-1,3,-3,-2,-1,0.985
198,0,-1,-1,-2,-3,-2,-2,-1,0.99
199,0,-1,-1,0,-3,4,2,-2,0.995
200,-1,-4,-2,-1,3,-4,-3,-2,1
201,0,-2,-2,-1,-5,-2,-2,-1,1.005
202,-2,-2,0,2,9,2,-1,0,1.01
203,0,1,1,1,-1,5,2,1,1.015
204,-1,0,-1,-3,-5,-4,-3,0,1.02
205,-2,-1,0,-4,-7,-6,-4,-2,1.025
206,-2,0,-1,-1,6,4,0,-2,1.03
207,-2,1,-1,-2,-6,-6,-1,0,1.035
208,-3,-1,-1,-1,0,-1,0,-1,1.04
209,0,0,-2,-2,-1,2,-1,-2,1.045
210,-1,-1,1,-2,-5,-2,-4,-1,1.05
211,-2,-2,0,-1,1,2,0,-1,1.055
212,-2,-2,-2,-1,-2,-2,-1,-1,1.06
213,-1,0,0,-1,4,-1,1,0,1.065
214,-1,0,-1,-1,-6,-1,1,0,1.07
215,0,-1,1,-1,-4,-3,-2,-1,1.075
216,-1,-1,-2,-3,-3,-5,-3,-2,1.08
217,-1,-1,0,6,11,3,1,0,1.085
218,-1,0,-1,-1,-7,1,0,0,1.09
219,-3,-1,-1,1,1,2,0,-1,1.095
220,-1,-1,-1,-3,-9,-4,-2,0,1.1
221,0,-2,0,-1,4,-7,-3,-2,1.105
222,0,-1,-2,-1,-4,-3,0,0,1.11
223,0,0,-1,-1,2,14,4,-1,1.115
224,0,-1,-1,-2,-1,-1,0,-1,1.12
225,-1,-2,0,-1,-4,-2,0,-1,1.125
